41.88
40.24
38.6
37.575
36.55
34.43386
32.31772
31.58386
30.85
30.49381
30.13762
30.153575
30.16953
30.084765
30
30.325
30.65
30.65
30.65
30.461635
30.27327
30.306635
30.34
30.665
30.99
30.516225
30.04245
30.396225
30.75
31.43218
32.11436
34.04714
35.97992
39.33996
42.7
43.575
44.45
45.915
47.38
47.38
47.38
44.73
42.08
41.36962
40.65924
38.672895
36.68655
36.04461
35.40267
33.691975
31.98128
31.24064
30.5
29.643615
28.78723
28.868615
28.95
30.125
31.3
36.15
41
44.605
48.21
48.21
48.21
48.21
48.21
46.887685
45.56537
45.637685
45.71
45.432645
45.15529
45.02822
44.90115
45.990575
47.08
47.77
48.46
48.58
48.7
49.35
50
50.23
50.46
50.08
49.7
48.85
48
48
48
45.245
42.49
40.355
38.22
35.755
33.29
32.195
31.1
30.065715
29.03143
28.765715
28.5
28.751215
29.00243
31.3479
33.69337
37.306685
40.92
42.00577
43.09154
43.19577
43.3
43.75
44.2
44.12536
44.05072
43.500965
42.95121
42.720605
42.49
42.295
42.1
42.45
42.8
44.235
45.67
47.33
48.99
49.995
51
52.175
53.35
51.675
50
49
48
43.895
39.79
39.96
40.13
39.45
38.77
39.34
39.91
39.755
39.6
37.55
35.5
34.77
34.04
34.31
34.58
36.035
37.49
39.275
41.06
42.525
43.99
44.025
44.06
43.43
42.8
41.93
41.06
40.73
40.4
40.625
40.85
40.425
40
40
40
40.53
41.06
41.775
42.49
44.055
45.62
46.31
47
47.105
47.21
46.965
46.72
46.17
45.62
43.34
41.06
40.62
40.18
42.09
44
42
40
39.96
39.92
37.25
34.58
33.575
32.57
31.225
29.88
31.59
33.3
34.21
35.12
35.565
36.01
36.535
37.06
37.29428
37.52856
38.2596
38.99064
38.57032
38.15
36.75919
35.36838
34.90546
34.44254
35.27127
36.1
38.345345
40.59069
42.63363
44.67657
45.417625
46.15868
45.901385
45.64409
44.16422
42.68435
40.127175
37.57
37.57
37.57
36.55285
35.5357
32.34792
29.16014
29.08007
29
29.040185
29.08037
28.400355
27.72034
27.377305
27.03427
28.00761
28.98095
31.405475
33.83
38.4777
43.1254
43.82501
44.52462
44.742025
44.95943
44.479715
44
43.23209
42.46418
41.88209
41.3
40.905
40.51
40.86441
41.21882
42.248475
43.27813
43.479065
43.68
45.790425
47.90085
48.406215
48.91158
48.96079
49.01
48.02
47.03
46.11
45.19
43.84
42.49
40.785
39.08
39.24
39.4
38.05
36.7
36.3
35.9
36.22
36.54
36.61
36.68
38.09
39.5
43.395
47.29
48.645
50
52.81
55.62
55.79
55.96
54.23
52.5
51.25
50
49.35
48.7
48.7
48.7
51.45
54.2
57.625
61.05
61.05
61.05
61.05
61.05
60.525
60
57.81
55.62
53.055
50.49
50.245
50
48.645
47.29
45.595
43.9
42.69
41.48
40.39
39.3
38.575
37.85
37.25
36.65
36.725
36.8
39.7
42.6
44.3
46
48.079995
50.15999
50.079995
50
50
50
49.465
48.93
48.1
47.27
46.08
44.89
44.92
44.95
46.025
47.1
48.015
48.93
50.895
52.86
55.225
57.59
58.235
58.88
57.99
57.1
53.47
49.84
49.055
48.27
46.225
44.18
43.59
43
43.8
44.6
43.8
43
42.1
41.2
41.27
41.34
42.045
42.75
43.585
44.42
46.96
49.5
55.465
61.43
61.715
62
62.815
63.63
60.815
58
54
50
48.5
47
47
47
48.5
50
54.235
58.47
63.12436
67.77872
71.43436
75.09
73.04
70.99
64.73
58.47
54.735
51
50.5
50
48.255
46.51
45.65
44.79
44.06
43.33
41.81
40.29
40.145
40
40.435
40.87
40.61
40.35
41.94
43.53
44.745
45.96
49.6
53.24
58.435
63.63
63.68
63.73
59.365
55
53
51
50.5
50
50
50
50
50
51.5
53
57.94
62.88
66.685
70.49
67.975
65.46
60.795
56.13
52.81
49.49
47.725
45.96
45.84
45.72
44.9
44.08
43.14
42.2
41.75
41.3
40.42
39.54
38.845
38.15
38.15
38.15
38.15
38.15
39.27
40.39
41.925
43.46
44.23
45
44.24
43.48
43.48
43.48
42.85
42.22
42.06
41.9
41.2
40.5
40.35
40.2
40.95
41.7
41.8987
42.0974
43.3587
44.62
44.885
45.15
45.09
45.03
43.565
42.1
42.55
43
42.13
41.26
40.195
39.13
40.42
41.71
39.715
37.72
37.38
37.04
36.97
36.9
35.9
34.9
35.98
37.06
38.14
39.22
39.63
40.04
40.63
41.22
41.636265
42.05253
41.636265
41.22
41.63
42.04
41.63
41.22
41.005
40.79
41.005
41.22
41.63
42.04
43.41
44.78
46.34
47.9
48.95
50
50
50
50
50
49.855
49.71
47.6
45.49
43.355
41.22
41.88
42.54
40.17
37.8
37.55
37.3
37.41
37.52
38.48
39.44
41.3
43.16
46.58
50
53.905
57.81
60.685
63.56
63.56
63.56
60.78
58
56.595
55.19
52.595
50
50.855
51.71
54.855
58
58.5
59
61.315
63.63
65.065
66.5
65.75
65
65
65
60
55
54.635
54.27
51.355
48.44
45.985
43.53
43.775
44.02
43.8
43.58
43.425
43.27
42.885
42.5
42.5
42.5
43.26
44.02
49.34
54.66
57.33
60
61.965
63.93
63.83
63.73
60.875
58.02
55.665
53.31
50.89
48.47
48.47
48.47
51.61
54.75
57.375
60
62.5
65
69.5
74
72
70
65.435
60.87
55.935
51
55.5
60
53.8
47.6
45.935
44.27
44.66
45.05
44.57
44.09
44.09
44.09
43.99
43.89
43.99
44.09
45.27
46.45
50.225
54
55.545
57.09
59.545
62
60
58
55.88
53.76
51.89
50.02
48.495
46.97
46.98
46.99
49.025
51.06
53.575
56.09
58.545
61
66.5
72
71.38
70.76
65.425
60.09
56.16
52.23
52.23
52.23
49.34
46.45
45.655
44.86
43.735
42.61
41.555
40.5
39.7
38.9
38.755
38.61
38.96
39.31
41.21
43.11
46.555
50
53.5
57
59.49
61.98
61.315
60.65
55.895
51.14
49.355
47.57
46.215
44.86
44.71
44.56
45.12
45.68
48
50.32
52.66
55
57.725
60.45
60.055
59.66
58.235
56.81
52.67
48.53
48.22
47.91
46.235
44.56
42.824255
41.08851
41.259255
41.43
40.715
40
39.35
38.7
38.4
38.1
38.675
39.25
40.34
41.43
45.715
50
52.625
55.25
60.125
65
64.465
63.93
60.465
57
52.645
48.29
46.45
44.61
44.495
44.38
45.405
46.43
49.365
52.3
56.15
60
62.075
64.15
63.045
61.94
59.47
57
53.5
50
49.075
48.15
45.9
43.65
43.05
42.45
43.355
44.26
43.895
43.53
42.695
41.86
41.25
40.64
40.32
40
40.67
41.34
43.17
45
46.825
48.65
49.325
50
51.845
53.69
51.845
50
48.62
47.24
45.475
43.71
42.823755
41.93751
42.218755
42.5
43
43.5
43.75
44
45.145
46.29
47.47
48.65
48.325
48
47.145
46.29
45.645
45
44.265
43.53
42.365
41.2
40.67
40.14
39.525
38.91
37.515
36.12
35.62
35.12
35.12
35.12
35.46
35.8
36.11
36.42
37.625
38.83
39.215
39.6
40.22
40.84
40.8991
40.9582
40.9291
40.9
40.81
40.72
39.915
39.11
39.385
39.66
39.9
40.14
40.544655
40.94931
42.974655
45
45.53
46.06
46.175
46.29
45.68
45.07
45.035
45
42.995
40.99
39.12
37.25
36.42
35.59
34.79827
34.00654
33.54387
33.0812
32.591615
32.10203
31.80231
31.50259
33.981295
36.46
41.045
45.63
49.2
52.77
56.04661
59.32322
58.16661
57.01
53.82
50.63
49.39775
48.1655
46.85775
45.55
45.55
45.55
46.56
47.57
48.785
50
50.17
50.34
53.12433
55.90866
56.481725
57.05479
55.538195
54.0216
51.3508
48.68
47.27
45.86
44.95
44.04
41.87
39.7
39.775
39.85
38.925
38
37.38
36.76
36.39
36.02
36.605
37.19
39.285
41.38
43.138585
44.89717
47.903545
50.90992
55.48931
60.0687
59.37435
58.68
56.157365
53.63473
52.817365
52
49.66
47.32
46.475
45.63
45.799835
45.96967
46.840645
47.71162
48.85581
50
53.81
57.62
59.8347
62.0494
59.82455
57.5997
53.775035
49.95037
48.400185
46.85
45.125
43.4
42.74
42.08
41.69
41.3
40.875
40.45
40.235
40.02
40.01
40
40.15
40.3
41.35
42.4
44.195
45.99
48.56
51.13
55.95
60.77
60.82762
60.88524
57.912595
54.93995
54.13023
53.32051
50.890255
48.46
48.375
48.29
49.145
50
51.2
52.4
54.014745
55.62949
58.849655
62.06982
63.57939
65.08896
62.33448
59.58
56.05
52.52
49.765
47.01
45.935
44.86
43.505
42.15
41.1
40.05
39.64
39.23
38.782835
38.33567
37.947835
37.56
38.005
38.45
40.209355
41.96871
44.484355
47
52.868035
58.73607
62.67964
66.62321
65.226605
63.83
59.525
55.22
54.735
54.25
52.125
50
49.58
49.16
50.179145
51.19829
52.36823
53.53817
54.144085
54.75
58.549565
62.34913
65.492895
68.63666
64.51833
60.4
57.96437
55.52874
51.34437
47.16
46.135
45.11
43.925
42.74
42.01
41.28
41.22
41.16
40.805
40.45
40.215
39.98
40.205
40.43
41.67
42.91
44.49827
46.08654
52.18827
58.29
62.516075
66.74215
65.871075
65
63.061615
61.12323
59.980765
